,u,i,ts,label,idx
45648,398,405,4554203,0,45649
45649,1616,582,4554390,0,45650
45650,1039,1632,4554525,0,45651
45651,582,1616,4554581,0,45652
45652,643,1365,4554626,0,45653
45653,298,573,4554642,0,45654
45654,298,573,4554655,0,45655
45655,298,573,4555034,0,45656
45656,1616,940,4555137,0,45657
45657,1244,338,4555176,0,45658
45658,1184,1522,4555418,0,45659
45659,67,1565,4556271,0,45660
45660,687,1616,4556282,0,45661
45661,1304,768,4556636,0,45662
45662,234,1244,4556820,0,45663
45663,1244,234,4556946,0,45664
45664,1565,67,4557013,0,45665
45665,1565,174,4558217,0,45666
45666,555,1634,4558418,0,45667
45667,1378,1635,4558585,0,45668
45668,53,1585,4558682,0,45669
45669,1252,1616,4558933,0,45670
45670,1616,1252,4558974,0,45671
45671,1616,1252,4558996,0,45672
45672,713,878,4559062,0,45673
45673,1565,174,4559073,0,45674
45674,1252,1616,4559141,0,45675
45675,713,714,4559168,0,45676
45676,713,546,4559260,0,45677
45677,1252,1616,4559306,0,45678
45678,1565,174,4559428,0,45679
45679,1616,1252,4559526,0,45680
45680,1491,132,4559812,0,45681
45681,1189,502,4559875,0,45682
45682,1252,1616,4559887,0,45683
45683,1616,1252,4560009,0,45684
45684,1565,176,4560068,0,45685
45685,53,1636,4560710,0,45686
45686,53,1636,4560859,0,45687
45687,1383,1636,4560888,0,45688
45688,53,1636,4560924,0,45689
45689,1378,1635,4560962,0,45690
45690,53,1636,4561028,0,45691
45691,53,1636,4561067,0,45692
45692,984,1636,4562371,0,45693
45693,1539,1056,4562453,0,45694
45694,1539,1056,4562614,0,45695
45695,781,1314,4562889,0,45696
45696,201,1616,4563686,0,45697
45697,679,963,4564278,0,45698
45698,1565,228,4564720,0,45699
45699,103,72,4566972,0,45700
45700,1009,928,4570417,0,45701
45701,1009,752,4570661,0,45702
45702,1009,177,4571252,0,45703
45703,321,392,4577339,0,45704
45704,342,1578,4579153,0,45705
45705,42,1507,4579362,0,45706
45706,132,1491,4580264,0,45707
45707,509,1026,4581877,0,45708
45708,509,711,4581985,0,45709
45709,557,297,4582608,0,45710
45710,299,1175,4582890,0,45711
45711,299,1175,4582931,0,45712
45712,299,1175,4583015,0,45713
45713,523,228,4583394,0,45714
45714,1127,69,4583493,0,45715
45715,1,161,4584515,0,45716
45716,27,1158,4584991,0,45717
45717,27,620,4585552,0,45718
45718,1623,711,4586196,0,45719
45719,713,912,4586815,0,45720
45720,713,546,4587238,0,45721
45721,713,884,4587264,0,45722
45722,713,878,4587335,0,45723
45723,713,842,4587515,0,45724
45724,713,271,4587656,0,45725
45725,713,749,4587756,0,45726
45726,103,462,4588854,0,45727
45727,53,1623,4588863,0,45728
45728,840,1105,4588993,0,45729
45729,509,840,4589263,0,45730
45730,859,1522,4589469,0,45731
45731,1503,1502,4590082,0,45732
45732,809,1522,4590175,0,45733
45733,809,342,4590306,0,45734
45734,321,277,4590786,0,45735
45735,847,1578,4590952,0,45736
45736,713,509,4591078,0,45737
45737,523,615,4591624,0,45738
45738,1630,495,4591665,0,45739
45739,620,27,4591764,0,45740
45740,799,1608,4591957,0,45741
45741,219,1594,4592953,0,45742
45742,1539,753,4593287,0,45743
45743,793,863,4593440,0,45744
45744,1539,1299,4593922,0,45745
45745,346,1616,4593975,0,45746
45746,1365,643,4593981,0,45747
45747,1365,1393,4594067,0,45748
45748,1539,1299,4594106,0,45749
45749,1314,781,4594737,0,45750
45750,1253,1365,4594979,0,45751
45751,1539,1637,4595302,0,45752
45752,432,1587,4595332,0,45753
45753,1539,1637,4595343,0,45754
45754,1314,1346,4595362,0,45755
45755,1638,1633,4595596,0,45756
45756,1488,518,4595911,0,45757
45757,27,620,4596598,0,45758
45758,254,973,4596725,0,45759
45759,254,1616,4596807,0,45760
45760,523,615,4597037,0,45761
45761,605,431,4597274,0,45762
45762,389,830,4597711,0,45763
45763,1629,560,4597785,0,45764
45764,1539,1346,4597796,0,45765
45765,495,741,4598306,0,45766
45766,495,498,4598386,0,45767
45767,1434,174,4598482,0,45768
45768,392,321,4598855,0,45769
45769,821,483,4598999,0,45770
45770,1539,1169,4599003,0,45771
45771,1173,1616,4599112,0,45772
45772,1539,1346,4599168,0,45773
45773,1162,913,4599637,0,45774
45774,950,495,4599674,0,45775
45775,392,1315,4600573,0,45776
45776,161,1,4600722,0,45777
45777,1539,1039,4601131,0,45778
45778,161,1487,4601532,0,45779
45779,1539,1510,4601949,0,45780
45780,1539,1510,4601980,0,45781
45781,768,1253,4602144,0,45782
45782,741,495,4602455,0,45783
45783,1510,3,4602658,0,45784
45784,1227,1238,4602707,0,45785
45785,378,32,4602746,0,45786
45786,431,605,4602910,0,45787
45787,617,704,4603012,0,45788
45788,617,704,4603042,0,45789
45789,1594,219,4603080,0,45790
45790,605,431,4603205,0,45791
45791,431,605,4603287,0,45792
45792,704,617,4603287,0,45793
45793,617,704,4603358,0,45794
45794,704,617,4603425,0,45795
45795,617,704,4603824,0,45796
45796,523,193,4603976,0,45797
45797,523,870,4604045,0,45798
45798,523,67,4604055,0,45799
45799,1539,177,4604291,0,45800
45800,177,1009,4604304,0,45801
45801,1539,177,4604436,0,45802
45802,1539,177,4604512,0,45803
45803,1539,1338,4604585,0,45804
45804,143,582,4604640,0,45805
45805,1539,177,4604729,0,45806
45806,1539,1338,4604770,0,45807
45807,809,257,4604786,0,45808
45808,1539,177,4604834,0,45809
45809,1539,1338,4604845,0,45810
45810,1539,1338,4604890,0,45811
45811,1539,177,4604911,0,45812
45812,831,495,4605054,0,45813
45813,1539,177,4605128,0,45814
45814,871,183,4605141,0,45815
45815,297,557,4605694,0,45816
45816,871,297,4605750,0,45817
45817,297,871,4605826,0,45818
45818,704,617,4605876,0,45819
45819,1052,1136,4605968,0,45820
45820,1113,1553,4606053,0,45821
45821,103,495,4606578,0,45822
45822,687,757,4606717,0,45823
45823,103,605,4606756,0,45824
45824,176,1565,4606865,0,45825
45825,1539,1639,4606902,0,45826
45826,1539,299,4606928,0,45827
45827,1539,1639,4607071,0,45828
45828,1539,299,4607149,0,45829
45829,1539,1640,4607216,0,45830
45830,1539,1639,4607232,0,45831
45831,1539,1640,4607340,0,45832
45832,1539,1069,4607438,0,45833
45833,1539,1640,4607466,0,45834
45834,1539,1069,4607616,0,45835
45835,1546,1619,4607703,0,45836
45836,1253,768,4607730,0,45837
45837,1033,1281,4608268,0,45838
45838,1033,1281,4608356,0,45839
45839,249,302,4608436,0,45840
45840,233,193,4608572,0,45841
45841,1539,1021,4608853,0,45842
45842,1565,176,4609022,0,45843
45843,1539,1021,4609175,0,45844
45844,1539,1169,4609266,0,45845
45845,812,1616,4609448,0,45846
45846,812,708,4609541,0,45847
45847,1539,299,4609585,0,45848
45848,1539,1169,4609609,0,45849
45849,234,1248,4609845,0,45850
45850,32,219,4609885,0,45851
45851,1412,810,4610012,0,45852
45852,1539,1169,4610135,0,45853
45853,818,372,4610142,0,45854
45854,1539,818,4610153,0,45855
45855,818,1269,4610173,0,45856
45856,1539,36,4610179,0,45857
45857,1539,1169,4610195,0,45858
45858,1539,818,4610205,0,45859
45859,1539,1169,4610244,0,45860
45860,1539,1169,4610386,0,45861
45861,1539,1169,4610520,0,45862
45862,878,1637,4610529,0,45863
45863,1539,1169,4610601,0,45864
45864,32,1338,4610708,0,45865
45865,1539,601,4610886,0,45866
45866,321,392,4610935,0,45867
45867,810,1412,4610996,0,45868
45868,1539,601,4611100,0,45869
45869,768,1253,4611845,0,45870
45870,1113,339,4612065,0,45871
45871,768,1304,4612348,0,45872
45872,176,1565,4612479,0,45873
45873,1565,176,4612556,0,45874
45874,617,704,4612593,0,45875
45875,176,1565,4612709,0,45876
45876,1365,1253,4612947,0,45877
45877,1565,176,4612972,0,45878
45878,704,617,4613048,0,45879
45879,1387,67,4613308,0,45880
45880,1387,12,4613340,0,45881
45881,1072,800,4613359,0,45882
45882,176,1565,4613377,0,45883
45883,1387,67,4613414,0,45884
45884,809,257,4613488,0,45885
45885,1387,67,4613805,0,45886
45886,768,621,4613976,0,45887
45887,3,1510,4614060,0,45888
45888,768,621,4614134,0,45889
45889,768,621,4614271,0,45890
45890,1158,27,4614281,0,45891
45891,95,1118,4614506,0,45892
45892,704,447,4614524,0,45893
45893,1158,1072,4614594,0,45894
45894,1387,768,4614695,0,45895
45895,1539,1443,4615089,0,45896
45896,518,1488,4615165,0,45897
45897,95,1365,4615217,0,45898
45898,95,299,4615436,0,45899
45899,95,712,4615509,0,45900
45900,95,1393,4615642,0,45901
45901,711,1623,4615697,0,45902
45902,1043,1585,4615834,0,45903
45903,12,1493,4616368,0,45904
45904,12,1639,4616389,0,45905
45905,1304,768,4616556,0,45906
45906,95,525,4616831,0,45907
45907,1641,95,4617051,0,45908
45908,523,176,4617060,0,45909
45909,679,67,4617201,0,45910
45910,95,525,4617410,0,45911
45911,768,1304,4617915,0,45912
45912,95,592,4617928,0,45913
45913,1539,378,4617984,0,45914
45914,95,525,4618038,0,45915
45915,1539,710,4618053,0,45916
45916,1642,679,4618083,0,45917
45917,95,1510,4618177,0,45918
45918,95,525,4618377,0,45919
45919,1304,768,4618466,0,45920
45920,1510,3,4618663,0,45921
45921,95,525,4618687,0,45922
45922,103,1021,4618740,0,45923
45923,95,525,4618953,0,45924
45924,1281,1033,4619000,0,45925
45925,525,95,4619002,0,45926
45926,679,1642,4619010,0,45927
45927,1339,1299,4619247,0,45928
45928,1642,679,4619534,0,45929
45929,967,193,4619581,0,45930
45930,103,899,4619708,0,45931
45931,219,32,4619990,0,45932
45932,1564,1565,4620035,0,45933
45933,27,1158,4620166,0,45934
45934,42,964,4620304,0,45935
45935,103,1231,4620651,0,45936
45936,3,135,4620716,0,45937
45937,103,1643,4620722,0,45938
45938,1387,768,4620973,0,45939
45939,1601,1282,4620990,0,45940
45940,1644,1539,4621189,0,45941
45941,1315,392,4621207,0,45942
45942,1637,878,4621479,0,45943
45943,1254,1234,4621565,0,45944
45944,704,1231,4622508,0,45945
45945,32,219,4622591,0,45946
45946,103,1231,4622599,0,45947
45947,1282,1601,4623125,0,45948
45948,1238,1227,4623731,0,45949
45949,679,1642,4623811,0,45950
45950,967,193,4623823,0,45951
45951,1642,679,4624024,0,45952
45952,1642,32,4624286,0,45953
45953,219,32,4624317,0,45954
45954,822,1642,4624366,0,45955
45955,1642,822,4624438,0,45956
45956,1642,822,4624482,0,45957
45957,679,1642,4624630,0,45958
45958,314,333,4624652,0,45959
45959,812,708,4624669,0,45960
45960,12,1387,4624906,0,45961
45961,1562,1299,4624953,0,45962
45962,878,1637,4625093,0,45963
45963,967,193,4625229,0,45964
45964,193,967,4625341,0,45965
45965,193,967,4625358,0,45966
45966,1101,713,4625476,0,45967
45967,9,1387,4625696,0,45968
45968,32,219,4625749,0,45969
45969,1539,1069,4625771,0,45970
45970,1539,1255,4625794,0,45971
45971,32,1642,4625835,0,45972
45972,1539,1255,4625838,0,45973
45973,12,1387,4625865,0,45974
45974,1539,1342,4625888,0,45975
45975,32,1645,4625970,0,45976
45976,713,509,4626238,0,45977
45977,144,1500,4626320,0,45978
45978,219,32,4626587,0,45979
45979,249,708,4626619,0,45980
45980,249,1645,4626687,0,45981
45981,1231,704,4626691,0,45982
45982,1231,704,4627039,0,45983
45983,32,219,4627141,0,45984
45984,1434,174,4627433,0,45985
45985,219,32,4627501,0,45986
45986,1539,1646,4627555,0,45987
45987,546,713,4627875,0,45988
45988,1539,1647,4628007,0,45989
45989,1539,1647,4628089,0,45990
45990,423,1497,4628165,0,45991
45991,1539,1646,4628190,0,45992
45992,871,297,4628195,0,45993
45993,1539,1647,4628202,0,45994
45994,392,321,4628351,0,45995
45995,1042,615,4628390,0,45996
45996,73,1646,4628585,0,45997
45997,1630,389,4628599,0,45998
45998,704,1231,4628618,0,45999
45999,1646,73,4628759,0,46000
46000,878,1647,4628807,0,46001
46001,73,1646,4628846,0,46002
46002,392,1315,4628876,0,46003
46003,1299,1646,4629008,0,46004
46004,1299,1646,4629034,0,46005
46005,878,1647,4629107,0,46006
46006,1299,1646,4629128,0,46007
46007,752,598,4629131,0,46008
46008,1646,1299,4629135,0,46009
46009,1646,1299,4629210,0,46010
46010,1255,878,4629295,0,46011
46011,986,163,4629314,0,46012
46012,297,871,4629317,0,46013
46013,1646,1299,4629325,0,46014
46014,1539,1647,4629341,0,46015
46015,871,297,4629371,0,46016
46016,1644,1601,4629417,0,46017
46017,1539,1647,4629451,0,46018
46018,871,297,4629548,0,46019
46019,103,1646,4629601,0,46020
46020,878,1647,4629612,0,46021
46021,1539,1647,4629635,0,46022
46022,1539,1647,4629686,0,46023
46023,1539,1647,4629698,0,46024
46024,297,871,4629743,0,46025
46025,1539,1647,4629811,0,46026
46026,1255,878,4629946,0,46027
46027,1539,1647,4629975,0,46028
46028,103,1646,4629995,0,46029
46029,174,1434,4630072,0,46030
46030,1601,1646,4630217,0,46031
46031,103,1231,4630556,0,46032
46032,233,193,4630712,0,46033
46033,131,1255,4630795,0,46034
46034,569,1522,4630926,0,46035
46035,1270,832,4630962,0,46036
46036,1601,1616,4631153,0,46037
46037,176,523,4631220,0,46038
46038,620,27,4631263,0,46039
46039,1601,605,4631267,0,46040
46040,1601,220,4631328,0,46041
46041,357,143,4631343,0,46042
46042,193,233,4631384,0,46043
46043,357,1644,4631403,0,46044
46044,1521,828,4631409,0,46045
46045,523,176,4631443,0,46046
46046,321,392,4631703,0,46047
46047,1619,1648,4631783,0,46048
46048,193,233,4631786,0,46049
46049,176,523,4631799,0,46050
46050,193,1646,4631808,0,46051
46051,1644,357,4631855,0,46052
46052,1489,878,4631961,0,46053
46053,41,523,4632089,0,46054
46054,103,1231,4632142,0,46055
46055,1255,1113,4632358,0,46056
46056,27,620,4632369,0,46057
46057,41,176,4632437,0,46058
46058,41,523,4632471,0,46059
46059,233,193,4632573,0,46060
46060,620,27,4632661,0,46061
46061,1641,1539,4632790,0,46062
46062,191,1097,4632845,0,46063
46063,27,620,4632860,0,46064
46064,193,1646,4632878,0,46065
46065,1097,191,4632917,0,46066
46066,1097,1270,4632979,0,46067
46067,620,27,4633026,0,46068
46068,193,233,4633061,0,46069
46069,389,1630,4633177,0,46070
46070,233,193,4633277,0,46071
46071,1646,193,4633281,0,46072
46072,220,1601,4633324,0,46073
46073,871,297,4633349,0,46074
46074,193,1646,4633386,0,46075
46075,220,234,4633421,0,46076
46076,708,812,4633565,0,46077
46077,525,19,4633571,0,46078
46078,193,1130,4633708,0,46079
46079,1616,1601,4633870,0,46080
46080,1130,193,4633881,0,46081
46081,193,1130,4633913,0,46082
46082,1130,193,4633990,0,46083
46083,27,620,4633993,0,46084
46084,1539,1211,4634043,0,46085
46085,494,389,4634077,0,46086
46086,494,389,4634136,0,46087
46087,912,713,4634137,0,46088
46088,1624,1253,4634215,0,46089
46089,193,1130,4634250,0,46090
46090,847,1387,4634406,0,46091
46091,592,95,4634507,0,46092
46092,620,27,4634661,0,46093
46093,1641,970,4634801,0,46094
46094,9,1313,4634916,0,46095
46095,1130,34,4634951,0,46096
46096,970,128,4635204,0,46097
46097,1641,970,4635287,0,46098
46098,27,620,4635305,0,46099
46099,1158,27,4635418,0,46100
46100,1624,719,4635485,0,46101
46101,27,1158,4635561,0,46102
46102,1158,713,4635591,0,46103
46103,1624,1500,4635593,0,46104
46104,1042,615,4635644,0,46105
46105,1235,1468,4635696,0,46106
46106,1158,27,4635780,0,46107
46107,643,1365,4635818,0,46108
46108,1189,1489,4635845,0,46109
46109,1485,1403,4635888,0,46110
46110,1641,970,4635948,0,46111
46111,1286,1231,4636009,0,46112
46112,1641,341,4636018,0,46113
46113,810,233,4636090,0,46114
46114,1009,177,4636100,0,46115
46115,1113,1565,4636133,0,46116
46116,1314,1346,4636157,0,46117
46117,27,1158,4636181,0,46118
46118,970,1641,4636227,0,46119
46119,12,1493,4636290,0,46120
46120,378,1539,4636305,0,46121
46121,561,95,4636330,0,46122
46122,822,1642,4636375,0,46123
46123,1113,544,4636426,0,46124
46124,878,1489,4636450,0,46125
46125,12,1639,4636463,0,46126
46126,103,1231,4636467,0,46127
46127,1624,719,4636533,0,46128
46128,1158,27,4636574,0,46129
46129,620,27,4636602,0,46130
46130,1113,544,4636708,0,46131
46131,1543,592,4636773,0,46132
46132,128,970,4636877,0,46133
46133,1113,544,4636940,0,46134
46134,1113,544,4637089,0,46135
46135,27,1158,4637133,0,46136
46136,12,366,4637197,0,46137
46137,1113,544,4637257,0,46138
46138,9,32,4637281,0,46139
46139,9,32,4637331,0,46140
46140,1113,544,4637398,0,46141
46141,9,32,4637427,0,46142
46142,193,1646,4637432,0,46143
46143,1158,27,4637499,0,46144
46144,1113,544,4637834,0,46145
46145,1616,1252,4637847,0,46146
46146,843,871,4637857,0,46147
46147,843,1237,4637883,0,46148
46148,1252,1616,4637974,0,46149
46149,392,321,4637982,0,46150
46150,933,145,4638113,0,46151
46151,67,822,4638130,0,46152
46152,1616,1252,4638135,0,46153
46153,933,495,4638298,0,46154
46154,843,1553,4638404,0,46155
46155,143,357,4638431,0,46156
46156,1237,843,4638485,0,46157
46157,1113,544,4638505,0,46158
46158,777,1639,4638506,0,46159
46159,1619,839,4638580,0,46160
46160,1619,839,4638604,0,46161
46161,1619,839,4638641,0,46162
46162,1539,36,4638670,0,46163
46163,1539,1021,4638898,0,46164
46164,1539,1021,4639094,0,46165
46165,1426,339,4639116,0,46166
46166,1426,830,4639138,0,46167
46167,338,1244,4639258,0,46168
46168,1426,1066,4639481,0,46169
46169,67,1426,4639487,0,46170
46170,1539,1021,4639525,0,46171
46171,1343,281,4639546,0,46172
46172,1619,773,4639740,0,46173
46173,1522,809,4639924,0,46174
46174,1522,859,4640033,0,46175
46175,1522,1184,4640091,0,46176
46176,970,128,4640121,0,46177
46177,1189,1647,4640137,0,46178
46178,249,1629,4640168,0,46179
46179,1522,859,4640172,0,46180
46180,1522,1618,4640315,0,46181
46181,1113,128,4640391,0,46182
46182,1285,1565,4640408,0,46183
46183,128,970,4640490,0,46184
46184,1285,1641,4640562,0,46185
46185,482,1489,4640573,0,46186
46186,1565,1285,4640626,0,46187
46187,569,1522,4640626,0,46188
46188,1285,1565,4640711,0,46189
46189,1113,544,4640713,0,46190
46190,1113,128,4640762,0,46191
46191,1539,659,4640787,0,46192
46192,1113,1255,4640793,0,46193
46193,1542,540,4640801,0,46194
46194,1539,1649,4640838,0,46195
46195,544,1113,4640846,0,46196
46196,1565,1285,4640890,0,46197
46197,822,67,4641039,0,46198
46198,809,546,4641101,0,46199
46199,1285,1565,4641222,0,46200
46200,1113,544,4641241,0,46201
46201,298,573,4641302,0,46202
46202,298,573,4641489,0,46203
46203,298,573,4641500,0,46204
46204,234,220,4641554,0,46205
46205,1248,234,4641593,0,46206
46206,1647,1189,4641597,0,46207
46207,298,573,4641639,0,46208
46208,546,809,4641669,0,46209
46209,843,871,4641746,0,46210
46210,1539,1647,4641747,0,46211
46211,843,1237,4641771,0,46212
46212,1113,495,4641778,0,46213
46213,298,573,4642009,0,46214
46214,1113,437,4642071,0,46215
46215,878,713,4642074,0,46216
46216,621,768,4642187,0,46217
46217,177,1009,4642419,0,46218
46218,1,161,4642506,0,46219
46219,1617,1283,4642595,0,46220
46220,1367,1485,4642688,0,46221
46221,1113,135,4643065,0,46222
46222,135,42,4643113,0,46223
46223,135,1356,4643142,0,46224
46224,1617,370,4643177,0,46225
46225,27,1158,4643188,0,46226
46226,1326,713,4643194,0,46227
46227,3,1510,4643356,0,46228
46228,135,1486,4643370,0,46229
46229,3,135,4643412,0,46230
46230,1113,135,4643530,0,46231
46231,1489,878,4643877,0,46232
46232,1489,482,4644005,0,46233
46233,1113,135,4644132,0,46234
46234,1489,249,4644179,0,46235
46235,3,135,4644194,0,46236
46236,3,72,4644253,0,46237
46237,1539,204,4644366,0,46238
46238,1539,1573,4644406,0,46239
46239,1539,1573,4644442,0,46240
46240,1270,1097,4644516,0,46241
46241,3,135,4644565,0,46242
46242,1270,1097,4644567,0,46243
46243,1539,1573,4644602,0,46244
46244,3,135,4644619,0,46245
46245,3,135,4644644,0,46246
46246,3,135,4644656,0,46247
46247,1113,135,4644692,0,46248
46248,1568,1042,4644716,0,46249
46249,135,1113,4644750,0,46250
46250,1539,1573,4644761,0,46251
46251,1113,135,4644833,0,46252
46252,1539,1573,4644901,0,46253
46253,72,3,4645115,0,46254
46254,1545,1556,4645162,0,46255
46255,1280,48,4645680,0,46256
46256,1280,48,4645860,0,46257
46257,1346,1314,4645865,0,46258
46258,1280,48,4645997,0,46259
46259,1280,48,4646090,0,46260
46260,1280,48,4646128,0,46261
46261,1280,48,4646384,0,46262
46262,1280,48,4646606,0,46263
46263,135,1,4646719,0,46264
46264,1280,48,4646845,0,46265
46265,1280,48,4647099,0,46266
46266,1280,48,4647290,0,46267
46267,1280,48,4647687,0,46268
46268,103,30,4647939,0,46269
46269,1280,48,4648072,0,46270
46270,103,30,4648208,0,46271
46271,1619,593,4648301,0,46272
46272,30,103,4648322,0,46273
46273,1280,48,4648343,0,46274
46274,103,30,4648410,0,46275
46275,30,103,4648438,0,46276
46276,1576,389,4648907,0,46277
46277,1189,1647,4649443,0,46278
46278,766,252,4650046,0,46279
46279,1033,1281,4650665,0,46280
46280,438,687,4654148,0,46281
46281,438,687,4654169,0,46282
46282,438,1319,4654332,0,46283
46283,1136,1052,4658311,0,46284
46284,1440,438,4664008,0,46285
46285,1649,1539,4664228,0,46286
46286,735,1575,4664439,0,46287
46287,482,1489,4664548,0,46288
46288,191,738,4665369,0,46289
46289,1252,1616,4665881,0,46290
46290,1,135,4667011,0,46291
46291,592,1543,4668002,0,46292
46292,233,810,4668754,0,46293
46293,1184,1522,4668900,0,46294
46294,281,1343,4670069,0,46295
46295,1272,1130,4670321,0,46296
46296,337,1641,4670384,0,46297
46297,964,42,4670741,0,46298
46298,964,42,4670774,0,46299
46299,1488,518,4671643,0,46300
46300,1069,1539,4673015,0,46301
46301,1646,193,4673068,0,46302
46302,1638,1646,4673171,0,46303
46303,1234,1254,4673312,0,46304
46304,536,933,4673834,0,46305
46305,27,620,4674380,0,46306
46306,1580,1352,4674901,0,46307
46307,249,1489,4674961,0,46308
46308,449,1520,4675494,0,46309
46309,1580,95,4675523,0,46310
46310,34,1130,4675749,0,46311
46311,1638,1633,4675873,0,46312
46312,832,1270,4676312,0,46313
46313,1500,1624,4676499,0,46314
46314,1624,1500,4676624,0,46315
46315,1500,144,4676850,0,46316
46316,1313,1403,4677256,0,46317
46317,1042,615,4677824,0,46318
46318,1313,569,4677913,0,46319
46319,1042,1568,4678021,0,46320
46320,615,1042,4678946,0,46321
46321,1042,615,4678978,0,46322
46322,447,704,4679399,0,46323
46323,9,1642,4679818,0,46324
46324,9,1649,4679835,0,46325
46325,9,1650,4679840,0,46326
46326,9,1647,4679846,0,46327
46327,9,1646,4679850,0,46328
46328,9,1643,4679853,0,46329
46329,9,1644,4679871,0,46330
46330,9,1648,4679887,0,46331
46331,9,1640,4679890,0,46332
46332,9,1651,4679901,0,46333
46333,9,1652,4679905,0,46334
46334,9,1637,4679918,0,46335
46335,1052,1136,4679934,0,46336
46336,9,1641,4679968,0,46337
46337,9,1622,4680007,0,46338
46338,9,1618,4680042,0,46339
46339,9,1621,4680067,0,46340
46340,959,958,4680266,0,46341
46341,9,1313,4680390,0,46342
46342,9,1313,4680414,0,46343
46343,9,1313,4680450,0,46344
46344,779,840,4680499,0,46345
46345,1254,1234,4680618,0,46346
46346,9,1196,4680731,0,46347
46347,1624,725,4681022,0,46348
46348,9,901,4681226,0,46349
46349,9,617,4681242,0,46350
46350,144,1500,4681267,0,46351
46351,738,191,4681449,0,46352
46352,725,1624,4681654,0,46353
46353,50,758,4681705,0,46354
46354,518,1488,4681928,0,46355
46355,1280,1038,4682245,0,46356
46356,329,615,4682486,0,46357
46357,329,1537,4682507,0,46358
46358,1319,438,4683831,0,46359
46359,95,592,4683880,0,46360
46360,95,1580,4683946,0,46361
46361,1403,1485,4684728,0,46362
46362,474,615,4685364,0,46363
46363,1403,1313,4685389,0,46364
46364,1624,725,4685941,0,46365
46365,768,1304,4686369,0,46366
46366,605,1601,4686987,0,46367
46367,1365,643,4687177,0,46368
46368,1289,700,4687297,0,46369
46369,389,494,4687451,0,46370
46370,389,494,4687459,0,46371
46371,1637,9,4687472,0,46372
46372,1489,482,4687632,0,46373
46373,1387,12,4687937,0,46374
46374,1387,9,4688078,0,46375
46375,1387,12,4688138,0,46376
46376,1387,847,4688182,0,46377
46377,1387,67,4688209,0,46378
46378,617,9,4688768,0,46379
46379,536,933,4689383,0,46380
46380,191,738,4689943,0,46381
46381,431,727,4689999,0,46382
46382,1281,1033,4690073,0,46383
46383,1642,32,4690127,0,46384
46384,1653,1603,4690590,0,46385
46385,1642,9,4690716,0,46386
46386,1619,1629,4690759,0,46387
46387,1255,1653,4690835,0,46388
46388,249,1236,4691010,0,46389
46389,282,193,4691070,0,46390
46390,741,1255,4691424,0,46391
46391,1255,741,4691634,0,46392
46392,741,1255,4692984,0,46393
46393,9,1642,4693064,0,46394
46394,9,617,4693087,0,46395
46395,9,1637,4693127,0,46396
46396,9,1387,4693153,0,46397
46397,9,282,4693170,0,46398
46398,402,681,4693464,0,46399
46399,1158,27,4693683,0,46400
46400,220,234,4693741,0,46401
46401,220,234,4693753,0,46402
46402,1158,1072,4693780,0,46403
46403,1332,291,4694036,0,46404
46404,1332,291,4694071,0,46405
46405,1332,291,4694079,0,46406
46406,878,1489,4694130,0,46407
46407,1488,518,4694266,0,46408
46408,615,1042,4694536,0,46409
46409,615,474,4694648,0,46410
46410,1136,1052,4694741,0,46411
46411,1624,281,4694912,0,46412
46412,27,1158,4695326,0,46413
46413,1578,342,4695359,0,46414
46414,1578,847,4695425,0,46415
46415,700,1289,4695516,0,46416
46416,1118,95,4695735,0,46417
46417,644,145,4695749,0,46418
46418,1317,50,4695760,0,46419
46419,1038,1280,4696010,0,46420
46420,1616,1252,4696180,0,46421
46421,495,831,4696213,0,46422
46422,495,950,4696352,0,46423
46423,1616,812,4696360,0,46424
46424,1442,883,4696423,0,46425
46425,1616,1173,4696439,0,46426
46426,495,741,4696554,0,46427
46427,1616,346,4696594,0,46428
46428,495,933,4696652,0,46429
46429,495,1113,4696712,0,46430
46430,1616,1522,4696791,0,46431
46431,1304,768,4697449,0,46432
46432,128,1113,4697696,0,46433
46433,1580,95,4697896,0,46434
46434,1255,741,4698309,0,46435
46435,482,1489,4698368,0,46436
46436,1072,1158,4698426,0,46437
46437,234,220,4698685,0,46438
46438,50,1317,4698882,0,46439
46439,970,1641,4698947,0,46440
46440,12,1387,4699293,0,46441
46441,12,1387,4699412,0,46442
46442,1329,983,4699422,0,46443
46443,1642,9,4699486,0,46444
46444,620,27,4699571,0,46445
46445,1642,1171,4699608,0,46446
46446,32,1642,4699808,0,46447
46447,812,1616,4699814,0,46448
46448,1647,1539,4699829,0,46449
46449,812,708,4699853,0,46450
46450,1158,27,4699966,0,46451
46451,12,997,4699990,0,46452
46452,1413,800,4699998,0,46453
46453,1647,1189,4700043,0,46454
46454,1158,1072,4700051,0,46455
46455,1647,9,4700102,0,46456
46456,1158,27,4700123,0,46457
46457,12,997,4700194,0,46458
46458,357,1644,4700311,0,46459
46459,357,143,4700356,0,46460
46460,357,592,4700454,0,46461
46461,1252,1616,4700484,0,46462
46462,871,843,4700651,0,46463
46463,370,1617,4700931,0,46464
46464,9,1647,4701173,0,46465
46465,9,1642,4701193,0,46466
46466,1158,1217,4701244,0,46467
46467,1217,1158,4701603,0,46468
46468,1487,749,4701792,0,46469
46469,1487,161,4701854,0,46470
46470,1487,1598,4701958,0,46471
46471,1575,735,4701964,0,46472
46472,518,1488,4702091,0,46473
46473,569,1313,4702537,0,46474
